x,y,z,pressure,altitude,HR
0.038208008,0.920410156,0.445922852,992.139525,177.2605422,0
0.038208008,0.920410156,0.445922852,992.1415258,177.2435982,0
0.037841797,0.914428711,0.448730469,992.1415258,177.2435982,0
0.04296875,0.908447266,0.439697266,992.1415258,177.2435982,0
0.04296875,0.908447266,0.439697266,992.1512192,177.1615066,0
0.049438477,0.905639648,0.438598633,992.1512192,177.1615066,0
0.049438477,0.905639648,0.438598633,992.1403792,177.2533081,0
0.051513672,0.909545898,0.44909668,992.1403792,177.2533081,0
0.039794922,0.896850586,0.398071289,992.1403792,177.2533081,0
0.039794922,0.896850586,0.398071289,992.142973,177.2313415,0
0.024169922,0.90234375,0.37121582,992.142973,177.2313415,0
0.024169922,0.90234375,0.37121582,992.1507582,177.165411,0
0.03137207,0.916381836,0.406616211,992.1507582,177.165411,0
0.037841797,0.916625977,0.425170898,992.1507582,177.165411,0
0.037841797,0.916625977,0.425170898,992.1468926,177.1981474,0
0.037841797,0.916625977,0.425170898,992.1468926,177.1981474,0
0.039794922,0.916748047,0.441162109,992.1468926,177.1981474,0
0.039794922,0.916748047,0.441162109,992.1496632,177.1746835,0
0.045898438,0.916870117,0.44543457,992.1496632,177.1746835,0
0.045654297,0.915893555,0.446411133,992.1496632,177.1746835,0
0.045654297,0.915893555,0.446411133,992.1459562,177.2060778,0
0.046630859,0.922729492,0.445922852,992.1459562,177.2060778,0
0.046630859,0.922729492,0.445922852,992.1481022,177.1879037,0
0.036621094,0.881103516,0.402832031,992.1481022,177.1879037,0
0.025756836,0.863769531,0.385986328,992.1481022,177.1879037,0
0.025756836,0.863769531,0.385986328,992.1507209,177.1657261,0
0.030029297,0.901489258,0.421875,992.1507209,177.1657261,0
0.030029297,0.901489258,0.421875,992.1471877,177.1956486,0
0.033081055,0.91394043,0.439697266,992.1471877,177.1956486,0
0.036499023,0.92175293,0.445800781,992.1471877,177.1956486,0
0.036499023,0.92175293,0.445800781,992.1548131,177.1310708,0
0.043334961,0.924438477,0.447631836,992.1548131,177.1310708,0
0.045532227,0.915283203,0.451660156,992.1548131,177.1310708,0
0.045532227,0.915283203,0.451660156,992.1512909,177.1608992,0
0.043457031,0.920288086,0.454589844,992.1512909,177.1608992,0
0.043457031,0.920288086,0.454589844,992.1511468,177.1621193,0
0.044555664,0.919555664,0.453857422,992.1511468,177.1621193,0
0.04296875,0.912963867,0.446166992,992.1511468,177.1621193,0
0.04296875,0.912963867,0.446166992,992.1500483,177.1714223,0
0.04296875,0.912963867,0.446166992,992.1500483,177.1714223,0
0.041137695,0.912963867,0.449951172,992.1500483,177.1714223,0
0.041137695,0.912963867,0.449951172,992.1468017,177.1989174,0
0.037231445,0.907836914,0.451660156,992.1468017,177.1989174,0
0.036376953,0.912719727,0.451416016,992.1468017,177.1989174,0
0.036376953,0.912719727,0.451416016,992.1459997,177.2057093,0
0.038085938,0.907714844,0.452392578,992.1459997,177.2057093,0
0.038085938,0.907714844,0.452392578,992.1500954,177.1710233,0
0.036743164,0.90637207,0.448608398,992.1500954,177.1710233,0
-0.015869141,0.832763672,0.409423828,992.1500954,177.1710233,0
-0.015869141,0.832763672,0.409423828,992.1461915,177.2040851,0
