x,y,z,pressure,altitude,HR
-0.932739258,0.333374023,-0.189331055,969.5253227,370.5684839,0
-0.932739258,0.333374023,-0.189331055,969.5319122,370.5116266,0
-0.940185547,0.326904297,-0.181030273,969.5319122,370.5116266,0
-0.940185547,0.326904297,-0.181030273,969.5347844,370.4868447,0
-0.947875977,0.325927734,-0.171875,969.5347844,370.4868447,0
-0.951416016,0.325561523,-0.170898438,969.5347844,370.4868447,0
-0.951416016,0.325561523,-0.170898438,969.5419536,370.4249867,0
-0.948974609,0.321166992,-0.174560547,969.5419536,370.4249867,0
-0.942504883,0.317016602,-0.182495117,969.5419536,370.4249867,0
-0.942504883,0.317016602,-0.182495117,969.5453268,370.3958812,0
-0.938476563,0.327636719,-0.182006836,969.5453268,370.3958812,0
-0.938476563,0.327636719,-0.182006836,969.5518705,370.3394206,0
-0.939697266,0.343994141,-0.175537109,969.5518705,370.3394206,0
-0.94140625,0.348510742,-0.174560547,969.5518705,370.3394206,0
-0.94140625,0.348510742,-0.174560547,969.5481111,370.3718576,0
-0.94519043,0.344360352,-0.178344727,969.5481111,370.3718576,0
-0.94519043,0.344360352,-0.178344727,969.5544009,370.3175876,0
-0.950195313,0.337280273,-0.184326172,969.5544009,370.3175876,0
-0.969238281,0.32043457,-0.209960938,969.5544009,370.3175876,0
-0.969238281,0.32043457,-0.209960938,969.5565185,370.2993164,0
-0.969238281,0.32043457,-0.209960938,969.5565185,370.2993164,0
-0.975952148,0.313598633,-0.215698242,969.5565185,370.2993164,0
-0.975952148,0.313598633,-0.215698242,969.5554738,370.3083302,0
-0.956176758,0.326049805,-0.187133789,969.5554738,370.3083302,0
-0.944946289,0.334960938,-0.180053711,969.5554738,370.3083302,0
-0.944946289,0.334960938,-0.180053711,969.5583295,370.2836908,0
-0.941650391,0.332885742,-0.183959961,969.5583295,370.2836908,0
-0.941650391,0.332885742,-0.183959961,969.5493447,370.3612142,0
-0.940185547,0.329833984,-0.182739258,969.5493447,370.3612142,0
-0.940551758,0.330444336,-0.181030273,969.5493447,370.3612142,0
-0.940551758,0.330444336,-0.181030273,969.5488694,370.3653151,0
-0.940673828,0.328613281,-0.177124023,969.5488694,370.3653151,0
-0.943847656,0.33190918,-0.172241211,969.5488694,370.3653151,0
-0.943847656,0.33190918,-0.172241211,969.5452239,370.3967694,0
-0.949584961,0.337646484,-0.17199707,969.5452239,370.3967694,0
-0.949584961,0.337646484,-0.17199707,969.5413328,370.430343,0
-0.948120117,0.335205078,-0.172973633,969.5413328,370.430343,0
-0.948120117,0.335205078,-0.172973633,969.5413328,370.430343,0
-0.9453125,0.329833984,-0.173461914,969.5413328,370.430343,0
-0.9453125,0.329833984,-0.173461914,969.545259,370.3964659,0
-0.946044922,0.331542969,-0.17565918,969.545259,370.3964659,0
-0.946044922,0.331542969,-0.17565918,969.5412007,370.4314823,0
-0.951538086,0.331176758,-0.177734375,969.5412007,370.4314823,0
-0.922851563,0.330078125,-0.142333984,969.5412007,370.4314823,0
-0.922851563,0.330078125,-0.142333984,969.5386801,370.4532311,0
-0.905395508,0.332641602,-0.121582031,969.5386801,370.4532311,0
-0.905395508,0.332641602,-0.121582031,969.540227,370.439884,0
-0.925292969,0.331787109,-0.151489258,969.540227,370.439884,0
-0.935668945,0.340698242,-0.165527344,969.540227,370.439884,0
-0.935668945,0.340698242,-0.165527344,969.5338219,370.4951497,0
-0.946777344,0.342773438,-0.169921875,969.5338219,370.4951497,0
