x,y,z,pressure,altitude,HR
-0.966186523,0.256225586,-0.185668945,991.9914681,178.5144877,0
-0.966186523,0.256225586,-0.185668945,991.9916932,178.5125809,0
-0.966186523,0.256225586,-0.185668945,991.9916932,178.5125809,0
-0.92980957,0.258666992,-0.123046875,991.9916932,178.5125809,0
-0.911743164,0.26184082,-0.095947266,991.9916932,178.5125809,0
-0.911743164,0.26184082,-0.095947266,991.9910012,178.5184424,0
-0.939819336,0.255004883,-0.146972656,991.9910012,178.5184424,0
-0.951782227,0.250732422,-0.163330078,991.9910012,178.5184424,0
-0.951782227,0.250732422,-0.163330078,991.98813,178.5427606,0
-0.958496094,0.251953125,-0.171020508,991.98813,178.5427606,0
-0.958496094,0.251953125,-0.171020508,991.9915132,178.5141059,0
-0.962646484,0.252441406,-0.176635742,991.9915132,178.5141059,0
-0.964477539,0.251586914,-0.174072266,991.9915132,178.5141059,0
-0.964477539,0.251586914,-0.174072266,991.9908365,178.5198369,0
-0.967529297,0.250244141,-0.174926758,991.9908365,178.5198369,0
-0.967529297,0.250244141,-0.174926758,991.9899901,178.5270057,0
-0.974121094,0.224487305,-0.244140625,991.9899901,178.5270057,0
-0.976196289,0.213623047,-0.280639648,991.9899901,178.5270057,0
-0.976196289,0.213623047,-0.280639648,991.991054,178.517995,0
-0.973022461,0.234619141,-0.234008789,991.991054,178.517995,0
-0.973022461,0.234619141,-0.234008789,991.992294,178.5074923,0
-0.971435547,0.24230957,-0.212280273,991.992294,178.5074923,0
-0.971435547,0.24230957,-0.212280273,991.992294,178.5074923,0
-0.969726563,0.25,-0.205322266,991.992294,178.5074923,0
-0.969726563,0.25,-0.205322266,991.9890589,178.5348932,0
-0.965820313,0.255737305,-0.196777344,991.9890589,178.5348932,0
-0.965820313,0.255737305,-0.196777344,991.9903658,178.5238235,0
-0.967041016,0.253173828,-0.188598633,991.9903658,178.5238235,0
-0.970825195,0.24987793,-0.187988281,991.9903658,178.5238235,0
-0.970825195,0.24987793,-0.187988281,991.9935239,178.4970752,0
-0.965209961,0.231689453,-0.207519531,991.9935239,178.4970752,0
-0.961547852,0.223144531,-0.211425781,991.9935239,178.4970752,0
-0.961547852,0.223144531,-0.211425781,991.9926196,178.5047342,0
-0.965087891,0.233764648,-0.197509766,991.9926196,178.5047342,0
-0.965087891,0.233764648,-0.197509766,991.9908624,178.5196175,0
-0.983398438,0.247070313,-0.201538086,991.9908624,178.5196175,0
-0.986816406,0.253295898,-0.200317383,991.9908624,178.5196175,0
-0.986816406,0.253295898,-0.200317383,991.9964672,178.4721461,0
-0.971679688,0.254150391,-0.194458008,991.9964672,178.4721461,0
-0.971679688,0.254150391,-0.194458008,991.9921514,178.5087004,0
-0.978149414,0.263916016,-0.19909668,991.9921514,178.5087004,0
-0.980102539,0.267456055,-0.207397461,991.9921514,178.5087004,0
-0.980102539,0.267456055,-0.207397461,991.9909203,178.5191272,0
-0.980102539,0.267456055,-0.207397461,991.9909203,178.5191272,0
-0.97265625,0.270019531,-0.209228516,991.9909203,178.5191272,0
-0.97265625,0.270019531,-0.209228516,991.9944681,178.4890777,0
-0.969238281,0.291137695,-0.189331055,991.9944681,178.4890777,0
-0.967651367,0.30090332,-0.182006836,991.9944681,178.4890777,0
-0.967651367,0.30090332,-0.182006836,991.9901279,178.5258384,0
-0.968017578,0.287841797,-0.212036133,991.9901279,178.5258384,0
-0.968017578,0.287841797,-0.212036133,991.992837,178.5028931,0
-0.955566406,0.294189453,-0.223999023,991.992837,178.5028931,0
-0.939453125,0.304443359,-0.218017578,991.992837,178.5028931,0
-0.939453125,0.304443359,-0.218017578,991.9896533,178.5298585,0
-0.950561523,0.305053711,-0.204833984,991.9896533,178.5298585,0
-0.974609375,0.313720703,-0.182006836,991.9896533,178.5298585,0
-0.974609375,0.313720703,-0.182006836,992.0034895,178.4126688,0
-0.988891602,0.305175781,-0.154663086,992.0034895,178.4126688,0
-0.988891602,0.305175781,-0.154663086,991.9953982,178.4812,0
-0.978881836,0.288696289,-0.127319336,991.9953982,178.4812,0
-0.962768555,0.274780273,-0.109375,991.9953982,178.4812,0
-0.962768555,0.274780273,-0.109375,991.9949982,178.4845878,0
-0.962768555,0.274780273,-0.109375,991.9949982,178.4845878,0
-0.976074219,0.272460938,-0.090576172,991.9949982,178.4845878,0
-0.976074219,0.272460938,-0.090576172,991.9947474,178.4867124,0
-1.003173828,0.286987305,-0.071411133,991.9947474,178.4867124,0
-1.014770508,0.29699707,-0.06237793,991.9947474,178.4867124,0
-1.014770508,0.29699707,-0.06237793,991.9865172,178.5564212,0
-1.003417969,0.299560547,-0.055175781,991.9865172,178.5564212,0
-1.003417969,0.299560547,-0.055175781,991.9852346,178.5672842,0
-1.003417969,0.296508789,-0.05065918,991.9852346,178.5672842,0
-1.010620117,0.302490234,-0.064208984,991.9852346,178.5672842,0
-1.010620117,0.302490234,-0.064208984,991.9811427,178.6019428,0
