x,y,z,pressure,altitude,HR
-0.880981445,0.390991211,0.256225586,990.0971813,194.5712473,0
-0.880981445,0.390991211,0.256225586,990.108501,194.4752227,0
-0.905639648,0.37878418,0.261230469,990.108501,194.4752227,0
-0.905639648,0.37878418,0.261230469,990.0941158,194.597252,0
-0.924438477,0.35534668,0.258422852,990.0941158,194.597252,0
-0.924438477,0.35534668,0.258422852,990.0821033,194.6991543,0
-0.935302734,0.330932617,0.260253906,990.0821033,194.6991543,0
-0.940429688,0.325805664,0.250610352,990.0821033,194.6991543,0
-0.940429688,0.325805664,0.250610352,990.0760737,194.7503039,0
-0.9375,0.336914063,0.222167969,990.0760737,194.7503039,0
-0.935058594,0.361938477,0.196411133,990.0760737,194.7503039,0
-0.935058594,0.361938477,0.196411133,990.0547488,194.9312073,0
-0.933959961,0.368408203,0.159423828,990.0547488,194.9312073,0
-0.933959961,0.368408203,0.159423828,990.0612117,194.8763814,0
-0.909545898,0.383911133,0.140014648,990.0612117,194.8763814,0
-0.905395508,0.397338867,0.130981445,990.0612117,194.8763814,0
-0.905395508,0.397338867,0.130981445,990.0535265,194.9415763,0
-0.905395508,0.397338867,0.130981445,990.0535265,194.9415763,0
-0.936889648,0.376586914,0.108032227,990.0535265,194.9415763,0
-0.936889648,0.376586914,0.108032227,990.05554,194.924496,0
-0.950439453,0.348022461,0.099365234,990.05554,194.924496,0
-0.933837891,0.312866211,0.084960938,990.05554,194.924496,0
-0.933837891,0.312866211,0.084960938,990.0597321,194.8889332,0
-0.920898438,0.313232422,0.07824707,990.0597321,194.8889332,0
-0.920898438,0.313232422,0.07824707,990.0561706,194.9191462,0
-0.936157227,0.366699219,0.174804688,990.0561706,194.9191462,0
-0.936157227,0.366699219,0.174804688,990.069151,194.8090309,0
-0.892822266,0.421630859,0.364624023,990.069151,194.8090309,0
-0.892822266,0.421630859,0.364624023,990.0873682,194.6544921,0
-0.84777832,0.446044922,0.362182617,990.0873682,194.6544921,0
-0.84777832,0.446044922,0.362182617,990.1052663,194.5026625,0
